"","ZNF207","AQR","PIGV","PXMP4","INTS6","SSBP1","KIF21B","BPIFB1","SGCE","SERINC3","WASF3","LYSMD2","C16orf58","TUFT1","ROPN1L","EGFR","RAB28","LARP4","PPP1R32","GLB1L","PCOLCE2","STOML2","PCDH7","SPATA24","TRABD","SLFN11","TANGO2","H2AC20","PRPF40A","TTC30A","SPINK13","RPL41","AC116913.1","PCDHB16","CLDN18","TGFB2","MSH2","SH3GLB1","TRMU","GSK3A","DDX6","TRIM38","CNTN3"
"HCC44",1.38903150676874,-0.673876634477501,-0.939639965528163,-1.17290514184983,0.421273318277909,1.85620213326702,-0.179725875355043,-0.532731871411218,-3.56681360762637,-0.480488746733012,-1.57430159331851,-0.391408580469225,-0.884378803681519,0.125810384445643,1.98718824927748,-0.155430355053725,-0.956818780191742,0.3692597625411,-0.778389639252844,0.00585453474159547,1.57820286859673,1.14506361990904,-0.769145519067506,1.7088673185843,1.30876677678881,-0.990635443866133,0.175261686318166,0.332930937884372,-0.322929275908114,-0.550616055070032,-0.364590473842603,0.905645925806666,0.395029202961936,-0.793877621192045,-0.205091487135453,1.15825626900233,0.927574169235064,0.32776332220226,1.15424397080165,0.227818446670284,-0.528262512864762,0.474190550045189,-0.747625483433039
"DMS 114",1.04626922455905,1.21556720025316,0.376005346996179,-0.937889210697546,0.204059606597302,-0.297794911217689,-0.0725846387209767,-0.581124773829359,-0.886991065481978,-1.28415631403244,1.22695515184027,-0.472502660546394,0.588788843737112,-1.39541106869011,1.22015780249368,-1.06680383536626,1.57971267004421,0.950116077972298,-0.727776012534613,-0.616530860058689,0.540562808724098,0.0930598880839802,-0.344912102643917,1.31493136522805,-0.810117181277999,-0.026857675821411,-0.490555525541017,-1.12534672988018,-0.18207341434247,-0.286440125471322,-0.467864431261332,0.787311769541949,1.01572890672198,-0.15149585978643,-0.378006996307081,-0.671169904373916,1.15512447177992,0.017598200241511,-1.06823091460776,1.71431415580121,0.0817029076795993,-1.58021631908817,-0.653927290424264
"DMS 273",0.316913763337109,-0.344677764439665,-0.9524339433818,-0.691367518717461,1.08497240592536,1.71484864035595,-0.878901257926147,-0.536700739664089,0.0885508071551672,-1.58912063444896,1.66247053879489,0.480158177022862,-0.218416523957154,-1.033365919569,-0.397265531329094,-0.715608915373098,-0.0904335072270484,-0.288185705667182,-0.164670740211243,-0.243320805748066,2.54573717793929,0.44937065562701,-0.73190228300281,2.09156153778442,0.0765517604460107,-0.0515294346431413,-0.6491947536783,0.978376707737081,0.569469355108777,0.00235565214846553,-0.176454455565841,0.0718437786990878,-2.09282645401606,-0.699293449124291,-0.389640324089988,-0.018154133216353,0.678483224705554,-0.78196965110165,-1.34202460931991,-0.355859133440967,-1.03353283584315,-0.641801592627483,-0.416808245984176
"NCI-H1793",-0.764835282337228,-0.734101600979013,-0.589764228828735,2.49375400776706,-0.96400782935674,0.399930416074411,-0.77397280117295,-0.00493937690953179,1.04147961015392,1.08390175258807,-1.08074954414215,0.214260029558799,-1.75422344732075,0.298163003681063,-0.319243915502819,-0.392407864999026,-1.79882371590574,-0.297522923670403,-0.642480141287199,0.224911911467809,1.87459649916761,0.595240116080882,0.573849389301371,1.87802136044879,-0.0744209738981744,1.37925106627432,3.05221427637733,-0.403828665076812,-2.09876145896042,-0.42988205705616,-0.510450540988513,1.34698593816691,-0.40412297234302,2.02544013971997,-0.296385887532757,0.739679995339305,-0.178581551444292,1.71699855992923,0.411113068268149,0.122823385464146,0.447301927687911,0.286540871590936,-0.56217189642197
"Calu-3",-0.659363758748893,-3.27727629465155,0.167955212450788,0.795155904550068,-1.62031310322012,-0.934903089534824,0.352214026779921,1.66561289159049,-0.193360107274205,0.825557950619389,-0.107264635013581,-0.528155943582855,1.79362062777447,0.630397607664823,0.018895782035898,0.760473042002506,-1.54435953729264,-2.17219374024099,0.902453002136757,-0.871538546715188,-0.524715887976501,-0.565575395601896,-0.452966681670677,-1.32675756669191,0.0792366502947886,0.3871349498119,0.896005107671446,-1.39191909680838,-1.06964051850194,-0.317461074557011,0.0123764581706025,-0.450180886940867,-0.356443343261929,-0.690863763965342,0.0901358498753938,-0.0889769691967787,-1.14643098360012,-0.346119342101126,0.100329297129495,0.085363544489793,-1.38387952511976,1.36157311042947,-0.432688388375343
"COR-L105",1.33587315593328,0.653053508270336,0.755313464857086,0.628286183570468,0.668351867712019,0.685737935561344,-1.26049447217108,-0.23094929908251,-0.994301629265992,0.427001745858829,0.553180342304565,1.06509455976788,0.620024415836571,1.15714424100058,0.474339441988685,1.38851331984768,-1.57070300460677,-0.681137756867278,-0.656784796358057,0.592613732449128,-0.0382489539183143,-0.977587333824722,1.93666824241383,1.13417126130748,-0.320678078961168,-1.21879493322666,0.0287294501138167,-0.421143933328034,-0.0531985866577151,0.71561256782856,-0.184547271658599,-0.836202968084613,-0.519160782511184,1.91615227203589,-0.284784727824619,1.77311025478857,-0.664148527677398,-1.0760617366849,-0.878635031386728,0.0273365397714643,-1.07237151754585,0.628353638313606,0.23240256326953
"SW900",-0.632442520409204,-0.222839776847774,-0.528178101493343,-0.810124917866231,0.056399193940168,0.733204935962148,0.0522599264891571,0.0563698713773236,0.73286491284714,0.943515556454947,0.410265447427962,-0.31808320830439,-1.1131661653284,0.676106806151109,-0.663216519199178,0.00237426473339431,1.7909394126071,-0.0218550022511437,-1.75680069716092,0.00182320457308908,0.0458352955043373,-1.02604627510811,1.37474344785626,-0.478015719399376,-0.297240349515581,0.481612724711709,0.042815789221381,0.195576034530419,0.348406622864717,-0.870627666438006,0.00151164415579265,0.953374544075441,-0.187792842575764,0.295178688424472,-0.475692749219474,0.752578114806549,-0.787691051029191,0.0483401476305721,1.37508877599652,0.38682585209245,-0.221716777075196,0.973250152470968,-0.463934807562656
"NCI-H23",-0.175484774298893,0.317450939727499,0.0767734391009206,-1.09465892872381,0.610430215369567,0.886044408299356,-0.705043731248191,-0.391387825367928,-0.317146024765978,1.31317777936714,0.647880555579774,-1.12131179983463,-1.22010171437294,-0.765124682744406,1.3801023664547,-0.476312210217323,-0.416122488988277,1.78850525073287,0.220988578677332,0.0540453630845639,1.55285349473681,3.05333981386185,0.548736694263698,-0.667635192309724,0.198330037532297,0.129758277091843,-0.452357556020736,0.627162522231061,1.32530269690017,-0.530825060155093,-0.292715279593091,1.07558346193635,-0.351104337572366,-0.204704266734776,-0.178893773781088,-0.379132977453956,1.92931772345702,-0.155622092114909,-0.286471732066161,-0.415703527019205,-0.312261727158036,-0.969846414342666,-0.596078384886489
"Lu-65",1.17171020277886,-0.593895443493074,1.08366342339415,-1.0935667164093,1.31250259587306,0.609340854175154,-1.08638600812561,2.25926059038719,-2.9274479813252,-0.0378816397168686,-1.43515875051603,1.4695170927293,-0.627533645249899,-0.67739288824359,-0.427138861674249,1.76971083352399,-1.09940627402011,0.0537172274323722,-0.874680303708936,0.0988988113263649,-1.14893918450695,2.61414594064742,0.0488206564929306,0.321964936047987,1.81490265924774,-1.08816581989011,-0.498093426838053,-1.18906307722882,0.7623086201788,-1.16338442119974,-0.219122339810651,1.07668754981687,-0.547796794811469,-0.677237380123285,-0.135699012608854,-0.516984173038644,-0.829267036081615,-1.7721904398937,2.84249665642119,1.9065086789431,-0.464291698422989,1.21248206576504,-0.334646808293325
"NCI-H810",0.502444842026306,0.707697784949881,0.849550775733772,-0.0740934605983894,-0.259943896912131,-2.35882058880843,-0.395627360599243,-0.20999893130368,1.13688535827065,0.155292716101727,1.4676387698323,0.985781572979682,1.21025209949393,1.66167073580443,-0.644032070573295,-1.07843921237103,0.886470591801539,0.680192176158659,1.06154649166886,-0.51324788232291,-0.721677907821838,-0.501540479184825,-0.799248957146488,-0.908289755781354,0.0967562115242446,-1.25578510310641,1.01009486692268,0.735563965444526,1.2248480980696,1.6563161189174,-0.369840408974199,0.372694335460558,0.809023578633459,1.99690142131848,2.17279504113829,-0.689480354663631,-0.442573535666549,0.601506755068738,0.242432811088571,0.61346097768743,0.617969359851885,-1.23606677993567,-0.381858030112429
"NCI-H1666",0.397925867040144,-1.17216532484436,0.800033013408167,2.325379125273,-0.787949801201227,0.580189860352464,-1.27478309855523,0.0521877092940619,-1.31970400608062,1.36502038373592,0.696962561543171,-0.0939764827410853,-0.403330903678633,1.3348909807327,-0.557398832693879,0.107680564833258,-0.893412628963039,0.424666073245992,0.87475141501983,-0.579653255494744,-0.551030293056126,0.997569789593226,0.891531761404073,-0.494244605333094,0.220907703512505,0.1536702651232,-0.142295823279778,-0.234848600419819,-0.424704030697961,0.318935133491704,0.15502309417977,-0.113922497559198,-1.34512879587113,-0.791335569746511,-0.330269186945093,-0.122756172464485,-0.693648291614378,-0.173295386750426,-0.816756470529109,0.26810678263311,-0.368308615239824,1.51339014923687,-0.361156983373954
"SHP-77",-0.912575199055611,0.196597276465472,0.40572802630455,-0.292725550618029,-0.12282736182438,-1.64423362440357,0.0833189073197479,-0.479941152254105,0.237673819472182,0.548623589482077,-1.53085532139976,0.795070176814708,1.75844763482842,0.0699195656393552,0.547325504650105,-0.00292217050936026,-0.682427347797934,-0.182906118525762,1.11661504007555,0.458618702286185,-1.15195432253486,0.47948618661306,-0.726435153235318,0.519864677363739,1.81034082801483,-1.15962360249734,-0.13282484616127,0.584082486425411,-2.49431660160361,-0.587015496000887,-0.455226377399971,-1.14252117866235,1.42248276350818,0.651454274952355,-0.229384627776649,-0.691840719889786,0.49243633279929,-0.590101902830397,-0.625437934395348,0.0344288765321516,0.197750502329141,-0.939713986232605,-0.580244796711411
"COR-L311",0.167483237877586,0.375643760303309,-1.30851600371517,0.649933996231643,2.70356977858242,1.05049696020338,1.55490904260587,-0.0542996964395489,-1.90612137610712,0.269600750907346,1.49270558455034,0.20929704886573,-0.221183372406832,-1.22355111373946,-0.882877234243569,-1.05062249727063,0.563660958628266,1.56876609958194,-0.526009609997211,1.78899954614194,2.02246779872432,-1.46548858778711,-0.856055454635613,-0.416056555068316,-0.244778960652027,-1.06724304179804,-0.85269972987383,1.90050535256046,1.21018032297758,1.2486664636467,-0.363642456171817,-0.435650170097557,-1.06251215897556,-0.831041021275602,-0.282848337232405,-0.466368939034948,0.664178835161664,-1.90955147567058,0.376129886290344,0.208598841347715,4.23631676397184,-1.26070939753532,-0.440677856394756
"NCI-H1915",-6.23027120799937,0.330589872738306,1.38723039202165,-0.69683503056404,0.455721996310778,-0.876903599450872,0.238813053191326,-0.531594217530827,-0.0284078496128342,-0.363883542690602,-1.54606806215907,-0.00536554421481515,2.25563503349862,-0.103767122447986,2.93040781009029,-0.0132902872602677,-0.486124144408037,0.221165951194762,-0.521570165813112,-0.641711704126893,0.633636366607479,1.39149427968953,0.332587033528733,0.396975576522098,-1.5793535916255,-0.0614148943221781,-0.189689840868751,-2.18775847677147,0.503553275949166,-0.72807200378608,-0.370707949774744,-0.250819289812105,0.174504796455386,0.870512284825201,-0.397157088783938,-0.562113404401823,-0.718695055976359,1.81923369555692,-0.730227209309867,-0.182054933856686,0.701387225701789,1.36540948227792,-0.286611720956067
"NCI-H358",0.864687176992085,-0.305212677898306,0.067919140505376,-0.626218116885245,0.696190279053075,-0.514198084832217,-0.0482251568558406,-0.366623988135191,0.646833554201359,0.857267221184011,-1.53688473044597,-1.07939302010516,0.836426796012424,-0.341120236003948,-1.07740699876514,-0.448271934568554,0.503644079073192,0.0687535775922655,3.62558708878446,-1.01570249362228,-0.677837137311022,0.939054646772975,0.288979224925042,0.224396663064978,1.70679191733944,-1.1114707620414,-0.439977449623259,-1.09319218846378,-0.118657113973791,-0.894818365098386,-0.442529934873814,-0.375583706341024,1.62731607393688,1.50140708291404,-0.312535967831081,-0.158346201936002,-1.17926544390161,0.184446322220432,-0.354107349022749,-0.751958202011341,-0.230334799351739,1.13649891861478,-0.564259713240261
"SK-MES-1",-1.5608987953562,-0.60055922015375,1.81908233048554,0.0535604574688706,-0.64820562769223,-1.16198666459988,-0.0561581221004345,-0.578128948808193,-0.478582334584617,0.390067233603335,-0.902495587319092,0.140288472305949,1.50944933195765,-0.145131488433486,-0.0600128861494302,1.18630435911907,0.19461662207502,-1.4034239281174,1.07287248079652,1.6185880467633,0.774200533592565,-0.450520542094435,0.574083880254546,0.882945904675004,-0.451185059931275,1.59957646906984,0.00365607391227499,0.82888594014537,-1.57589122935877,0.50560635477785,-0.217299920953869,-1.10067147339257,-1.12778057883732,0.782247846757044,-0.245553245494741,1.63845901041061,-1.07984866701443,1.00496384058249,-0.727475654247601,-0.506477883880512,-0.787308414568537,0.386974525184091,-0.348175189016385
"NCI-H2023",-0.166316821195439,-0.395779837503575,-0.205999365684842,0.155473843457663,0.00609287701359318,0.32865129062002,0.0065959113517371,0.709056444839451,1.07337267003137,0.662577477118801,-0.563153167663455,-0.410366369497404,0.704644496634423,-0.720745703368939,-0.261902230247837,-0.117645879619593,-0.594393324189903,1.021316855256,-0.309363843807281,0.670672149213567,0.766269647262192,0.0666575607277341,-0.469313098695009,-1.23846845995306,-0.0249464646403225,1.54951742113181,-0.429868296402527,0.313758614529798,1.18273905358108,1.74502750320061,1.46664463155898,-0.630036404160551,-0.0463910850314778,-0.786102073664123,-0.399739881766131,-0.303440966395666,-1.27602013646054,0.460063661325927,-0.427979613768332,0.102626237198469,-0.492294454604947,-0.10835825557349,-0.426311621085253
"LCLC-103H",1.18681011703958,-0.202483864242783,0.105497550831457,-0.0134694624716039,-0.832327642429066,-0.620446726243491,-0.488445237548836,-0.444773208743043,0.151413572880902,0.498608306596447,-0.144766113925424,-0.643353066309206,0.668937759246952,0.0383007963530024,0.366460034681519,0.382830827265753,-1.48952185273164,0.0881381151448892,-1.25482162480232,1.13121195012595,0.196730183340842,1.45794496911218,-0.837249546538094,1.43676440487692,2.94702630820446,0.0118167245993204,-0.540601661094358,-1.49856835676739,-1.13386399499298,-0.873269565028023,-0.237168614550173,0.434287532755543,-1.02131890098914,-0.0245225321948267,-0.465666392737059,0.0498156422171561,-0.408029792141638,0.424226395557848,0.985794222890803,-0.51652933676041,-0.878909802929786,0.999014927775291,-0.487897837367678
"NCI-H1651",-1.0855800902874,0.19901627006738,-1.08215748386473,-1.52826955708202,0.797741000913,-0.0203421493105072,0.648113520187274,-0.0711403389212256,1.08191447210346,0.101085484164066,0.0599291443735585,0.910104873789205,0.365760411560096,-0.0513269191212577,-0.68379015625017,-0.22173714844075,0.382851403979359,0.863612578296265,-1.1425214285651,-0.326493608446526,0.84609546334099,0.776950437347154,-0.00373225553730098,-0.768526185752521,-0.542243372956333,1.15802108993655,0.592914018540041,-0.449679700289275,-1.12190971939197,0.263955459466411,5.17813084550137,-1.09336999418022,0.418260995367762,-0.665049119171494,-0.245666587241933,-0.352087566415259,0.316730875606622,0.0790373359608402,0.234293213869556,-1.68834021610696,-0.924015401076377,0.293188302564067,3.94129548967109
"NCI-H82",0.811601162345519,0.753024504196691,-0.0288633151169622,-1.4215679754928,0.494583153015382,1.23126062588383,1.8554007862675,-0.384392356107973,-0.63610399505682,-1.15340068009806,2.39241338689626,-0.464222855752221,-0.530460153626515,-0.827401409143242,-0.828653078475643,-1.0432144580859,1.17195951660018,0.906495228429478,0.125175183137896,-0.15647047199936,1.32610086484474,0.51545695069797,-0.798075071828969,-0.207927770957764,-0.323857796357773,-1.1125542296085,-1.16398028498191,1.19503927383504,0.872103184219634,-0.472270244402022,-0.405392107148597,-1.10084119216223,-0.46769689011844,-0.513985183246887,-0.11811197288172,-0.514289810429413,1.04796393026893,-0.906531550707177,0.144839840659677,0.326064832841366,-0.912893319641142,-1.18695931148426,2.02258340099452
"NCI-H520",0.715640436724634,-0.0993281104082097,-0.00119542181445699,0.0859515994147895,0.402033442364576,-0.507504312807611,-0.295759303368712,-0.347143302933004,-0.132182591065946,-1.33991984961062,0.390857563626071,-0.797670155896913,0.0917942215409061,-0.411268705946578,-0.78709097526185,-1.14978631858071,0.553202212502308,0.661804459740039,1.03583966942533,0.241872500555002,-0.743760382361646,1.31453358676227,-0.795517913273737,0.510362450885285,0.217744880960398,0.656758258836697,-1.17273848669923,0.0296942697724409,0.324362075463391,-1.10331284481497,-0.39399282158354,-1.30965154056714,1.88826686064746,-0.606595653057205,-0.116586474146952,2.0922800750103,0.11227692913157,0.237617254547278,0.584009159138009,0.0665658076869367,-0.0418589182989988,-0.80501947830275,-0.114680227788455
"NCI-H1792",-0.911681628924241,0.967644369921221,-0.73809892429049,0.852722129781845,-1.7396416145926,0.671150552609431,-0.904761067322313,-0.439701381783206,0.606797610047631,0.936954751402969,-1.52133856122741,1.15185425227657,-0.181836933522562,-1.05745739675087,-0.29829716614908,0.47928343810736,-0.38916602337243,-1.02079854729615,-0.1340079093806,0.64162254931479,2.02384091956568,0.607270809053194,1.19199041871969,-0.730419800772821,0.182536563225023,-0.9538227985509,-0.881369832765788,-0.622288873587824,-0.475013707926043,-0.0315177114011647,-0.288874056587059,-2.45746279952955,1.68565174072263,-0.758707375654353,-0.181638917603488,0.289685105832221,-0.703918175087429,0.716225314263863,-1.36438004038733,-0.39954175235145,-1.29147707722905,0.702070524604507,-0.441493947628776
"NCI-H1299",0.56623645434723,0.622217620852063,-0.261235090825638,0.62658940121917,-0.439205180901803,0.992185978025479,-0.977299358408851,-0.169445972930151,0.536898912766102,-0.0960808542244697,-0.0267034101135876,0.252714232115223,-1.69528278805273,-0.667759023622334,0.514328478280447,-0.117760277005868,1.80621632180626,1.45465080760399,0.316551422763727,-1.23665631752345,1.10054227098206,1.74994608280676,-0.41491498329674,-0.901821806790693,0.375465426962548,-1.06777816740379,0.42987521417598,-0.553733151647501,-0.176651430045961,-0.482976422794482,-0.288717966089493,1.71770826616383,0.199373351013091,-0.808757440516923,-0.224012553480506,-0.554709689967834,-0.0288076458818305,0.758760119708644,0.171380212516883,2.90856687831135,-0.238461598634554,0.663454282050759,-0.77376001096508
"NCI-H1581",0.621425858689062,-0.688367659659753,1.00974962758419,0.838069254515836,-0.797022073563898,0.703523751950542,-0.273377066097834,0.025515166855809,0.0262294049205021,-0.432597400355242,-0.196911378312065,-0.844883659036797,1.00979164407181,-1.06348327419399,1.51403020681947,-0.77171925768697,-0.870085739782496,-1.18729009491015,-0.19605398115426,0.564463479723106,0.450806705311928,0.874120849192746,1.97323349998976,0.748465132380974,0.164735856574646,0.199552111678096,-0.0582296078729628,-0.551571142813097,-2.24064865615592,1.85877126832888,-0.255481684327292,1.43206414651008,2.34386257146706,-0.747402694549455,-0.197529622058227,0.604940112542347,0.622607627624971,-0.969386347963132,0.872800856480453,0.257036568394725,-1.12511107395891,-1.32490576760279,-0.260544412075547
"NCI-H524",0.559564167481924,2.20751349509557,-0.860486623621369,0.942060402960036,0.459435859329447,0.0184257253414503,0.493129929392366,-0.474700870361776,0.220428017436255,-0.543882855102907,2.07087036915845,0.463994934084527,2.15623616456145,-1.78557872154358,0.687410726870003,-1.10272203426489,0.617121081608184,0.9353922266053,0.388429095743662,-0.52162105607833,1.60213721705604,-0.092350072759118,-0.758509108701956,0.756664725826111,1.73215838520254,-0.988865595671023,-0.676770152470961,2.178440122993,1.21963296166826,-0.741851781715311,-0.28090437718291,-0.0713143240229451,-0.589230349011511,-0.684019218181671,-0.284480588165002,-0.688704188891185,0.722475455483342,-0.936628870139642,0.909743729377652,-0.326392549475227,0.0974715546902513,-1.12075975281023,-0.643774754952904
"SK-LU-1",0.383136309984221,-0.985843206606967,0.82205828167227,0.79642427132981,-0.733689926150586,-0.201081900584666,-0.702520020764063,-0.422078246220699,-3.47573714277692,0.404680336354031,-1.2200826304564,0.407509527560594,0.828847433962093,-1.04846523141754,-0.156932930943467,-0.449068080876755,0.470736691788399,-2.09317251844697,0.47905890678884,-0.937866908138541,0.319013763324311,0.22475510683872,-0.165950745508265,-0.172404133108912,0.250762136020463,1.52417802871863,-0.309211789052091,0.503363941685226,-3.54337219339446,0.403046490938369,-0.156370534365545,0.96347230821816,-0.0236001124487445,0.272171572037889,-0.108644448509849,0.432279794191644,-1.92520503354542,0.416455290398847,0.753959555943916,0.396720229289836,-0.375326435804343,0.858709365614922,-0.324496478815071
"NCI-H2087",-0.0242550877591087,-0.516175133895369,-0.434151112141315,-0.0438759324542072,-0.0723336126334036,0.657155703259845,-0.21017328914155,1.54655507496689,0.046674941573281,0.665383114263423,-0.338040637924307,0.724779362880628,-0.255501753231198,-0.752091620746714,-0.298052323111777,0.941739819661024,-0.805781721247534,0.299243800952541,0.292425565211212,-0.219238666356625,0.762176673446367,1.47223779163831,-0.670499971443204,1.92215891069035,1.57526152617906,0.717315217033556,0.130121326426616,0.170333516463056,-0.423742663776215,-0.903255102744788,-0.260282554490427,0.68637346037819,0.250000877838529,-0.630719878510369,-0.3191384543253,-0.422761391075941,0.0448234632965436,1.01737886875102,0.0554412802698342,-4.53677830274649,-0.214188010675276,0.502394693476693,-0.628496505844407
"LK-2",0.865252963081278,1.39137169036564,0.66173191645728,-0.728742485929573,-0.738440113021807,0.176095756567417,0.557086456921613,-0.45115050280878,0.206859678039962,-1.27709281448835,0.298006459366501,-0.275551095887204,0.481771319651064,-0.0206951715379217,-0.923576918148213,-1.09470303434435,1.80148260398208,0.276332717826129,-0.761086249267789,-0.302177893647185,0.350711811945266,0.0400007849939054,-0.763261807588434,-1.27702766801593,0.473662170159196,-0.685491962204973,-0.559153836374687,0.601767576779636,0.573661751662953,-0.492265605254412,-0.312463875276585,-0.156224675883829,-0.143823878711675,0.940899604847275,-0.0642192928730312,2.58688896684121,0.928092568287888,-0.43522554992196,-0.742157861204517,-0.203407359429991,2.202132106284,-1.19488386545842,-0.285807858401981
"NCI-H1355",-1.6623785349311,-0.220276132665095,1.41236802627697,-0.623107514714473,-1.19767752186987,-0.679577629869055,0.211979952844135,-0.323083184624332,0.536800520454849,-0.206261598704872,-1.09403395356948,-0.116295226224539,-0.0125642685273617,1.69041606484409,1.56570949752787,-0.300041009029163,-0.735864644950016,1.27170173118908,-0.100259473335539,1.38489343841126,0.683068945154527,-0.25297117982194,-0.717529133787796,-0.575596981332792,0.377920353256916,-0.925524778743126,-0.395212161856934,-0.0765381903800847,-0.414605009735482,-0.0693103467059743,0.0237346453814673,0.93685876031808,-0.514090463437876,1.0932425639892,-0.288285722532058,1.17310065854258,0.228839814630097,1.27313128179382,-0.223989276673883,0.147420320484386,-0.881149445702447,0.139620208147705,-0.577315705941581
"NCI-H441",1.67080212583409,-0.913937673688616,0.236581067220773,0.901749372608291,-0.321864562922205,0.794207021548377,0.373537613788974,0.00304251715705524,0.539788474933465,1.04460369481575,-0.134580266618684,-2.95499338693778,1.5536268832184,-0.735942473200367,-0.122021018098652,0.588552884096176,0.471141472001646,0.0677043749706469,-0.0660146724699201,-0.302933530740925,-1.25615720485447,0.113673855366864,0.843680369960823,-1.5223418800222,1.22330408834113,0.992787050744738,0.196114586587393,-1.20019820960081,-0.0269708191313504,-0.3834358072377,-0.267118252458647,0.988805525686629,-1.02582236381783,-0.85416624919109,-0.37682238667085,-0.657057478295054,-0.387227836254393,0.868054543176761,1.79702537110485,-1.42023999394403,0.27591559069217,0.884472391555576,-0.461285519831878
"NCI-H2085",-0.83154476457436,-0.213715430672926,-0.279074292512229,1.0724389175661,-0.310864858372579,-0.578665481596151,-1.28166833204094,-0.494835445087439,1.13836728888346,1.15424700866445,-0.0284018839661731,-0.503502668314689,-0.588666974275194,2.82867633044619,-0.74697952127926,1.22841225407264,-1.31615848783643,0.325772603680268,1.0554375474638,-0.627490479632599,-1.26381299873269,-1.54694943816482,0.380973340480741,0.608198526825241,-1.29577988394029,-0.957444510299804,1.14793065953496,-0.319646588586456,-0.44250547278118,-0.34529564463799,-0.39376809366964,-0.132097760106683,-0.940707809665831,-0.697202275473699,-0.392065016175166,1.39519561019864,-1.32944689586873,-0.813097437324997,-1.21312170731796,-1.07152114971642,-0.264735066408449,-1.12856992764519,-0.300990739635649
"NCI-H727",-0.107584984740963,-1.54326501141289,-0.673082623930686,0.789966983488109,0.178717427380709,-0.194385885080152,0.510352527149031,0.241739895473339,0.127700311075111,2.72399049837709,0.295789985995855,0.424723809313557,2.95908293231087,-0.413221720029474,-0.395360267109935,0.668292928793263,0.5035994588458,-1.0008925776874,0.639717394082066,-0.716225525228416,-1.38240059653565,-0.715172201268128,-0.816449828029321,0.715001758200454,0.253086562161543,-0.517775536511914,1.36428298924449,-0.598228158694661,-1.6479755055734,-0.240632011762369,-0.17777406090609,0.392642916159943,-0.621686802586603,0.0581371648331761,0.0706684461504641,-0.671641266804155,-0.804252356903712,1.10607854515247,-1.55739584920019,-1.14311420033105,0.343009395804962,0.0221138843932317,-0.766204570832551
"SW1271",0.298436215354467,-0.839556103918704,1.2929785827288,2.80764283851332,1.14482579998023,0.342841245565382,-1.20193956335539,-0.578126383914593,-0.413788202534104,0.883999909546928,0.196790664512096,-0.252019276703306,0.864221648971906,-0.813644818437564,-0.378994240658172,0.302893737394005,-0.0807775209710109,0.510682464212558,1.88012626180275,0.153159083021582,0.513068741619885,-0.818651234990446,-0.241922684132549,1.84126285557267,-0.929310534118885,0.998119764398499,0.128597302500127,-0.552990557755242,0.655500170543423,0.732234574634558,0.0560268081854921,-1.06147279743981,-0.124996023540852,-0.639775830747281,-0.350335360472667,-0.314323681987869,-1.36917500359692,-0.382663815484606,-0.769174798185183,-1.05083013002186,-0.327260480757574,1.92489420017454,-0.524688680171817
"NCI-H526",0.598326460885837,1.25770141727295,-2.09517183341875,0.144147973946548,1.22877709356513,1.31116250820356,0.578172841315693,-0.359239571423402,-1.50837516640147,-1.00847317577151,1.64016624814417,-0.106346589214677,-1.20979953218957,0.0587381543875135,-0.443406240903614,-1.17929928702296,-0.0187320548327607,0.79737765477123,0.233920293815029,-0.906847760517116,0.565530921803494,0.486762199743204,-0.796037321345627,0.8507796273391,-0.82267150687728,1.01798824843913,-0.972207142641291,1.02824798669389,0.933341323591389,0.523150886470507,-0.358616791405935,-1.70066163500065,-0.330811452751071,0.220157175398926,-0.224786250135755,-0.660727674974589,1.78713586468135,-0.46672156584314,0.153161434994186,0.696876569278411,1.87801196051919,-1.1876697220801,-0.196448645264281
"NCI-H2029",-0.397699103961081,-2.42268491847913,0.0921331996799728,-0.0397481323739071,-1.27967793375079,-1.25605270775275,1.16068323887966,-0.345678435172765,0.808107553064031,0.477706441234738,1.21890487630273,0.822607846430944,-0.714510394485812,0.301477615034244,-0.510354482085605,-0.937561005880433,1.17331235968069,0.0768886480264265,1.39747127105009,-0.195110150547856,-1.01303215478639,-0.211612956430012,-0.383774660807387,-0.944965982904259,-1.50669302233037,-0.796832306162171,-1.04570728274611,-0.212229635112367,-0.276387661074451,1.86672805812011,-0.516269765606007,-0.495265278199692,0.491844740472591,2.13987860394284,0.671038493297265,-0.0143273938443953,0.834664618814837,1.23056504002295,0.016992537359905,1.25444434613621,-0.112886911296109,0.150191637799288,-0.54458212243808
"NCI-H650",0.280505631577085,-0.164744190708391,1.46789455275515,0.693719190274077,0.392133874256629,1.13606221587725,-0.0844038468736344,-0.418898391441138,0.577146967153576,2.15894937129183,0.579248785123775,-0.00749503527646943,-1.0486025763729,-1.28457981388477,0.688479872094763,-0.143325318083663,1.08949448365487,0.168249144691433,-0.00793819312566204,0.133888114037207,0.718125500501447,1.1582595559588,-0.692452101817568,2.07647029300075,-0.652499079047747,0.68676484156689,0.287286973894956,0.795180122889726,-0.242945328064008,0.990226084500121,-0.224018230026911,0.916794083521438,-0.0525327830695596,-0.372333234013473,-0.300376477917474,-0.908612224521135,-0.0648423076222977,1.47382962008038,-0.394435411107259,-0.0941102357967483,-0.211759420206719,-0.347501255807561,-0.156234750697643
